collection,encoder,image_family,image_weight,validation_n,pre2025_validation_transaction_mse,pre2025_validation_transaction_rmse
MAYC,DINOv2,LinearSVR,0.4,16221,0.1620344647400824,0.40253504784065997
MAYC,DINOv2,LinearSVR,0.5,16221,0.16224875655216828,0.4028011377245207
MAYC,DINOv2,LinearSVR,0.6,16221,0.16250329166151617,0.4031169701978771
MAYC,DINOv2,LinearSVR,0.7,16221,0.16279807006812597,0.4034824284502684
MAYC,DINOv2,LinearSVR,0.8,16221,0.1631330917719977,0.4038973777731142
MAYC,DINOv2,LinearSVR,0.9,16221,0.16350835677313139,0.40436166580566385
MAYC,DINOv2,LinearSVR,1.0,16221,0.163923865071527,0.4048751228113763
MAYC,DINOv2,HistGradientBoosting,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,DINOv2,HistGradientBoosting,0.1,16221,0.16161326014004418,0.4020115174221308
MAYC,DINOv2,HistGradientBoosting,0.2,16221,0.16167480114164945,0.40208805147834153
MAYC,DINOv2,HistGradientBoosting,0.3,16221,0.1617643534691741,0.40219939516261594
MAYC,DINOv2,HistGradientBoosting,0.4,16221,0.16188191712261815,0.4023455195756729
MAYC,DINOv2,HistGradientBoosting,0.5,16221,0.16202749210198147,0.402526386839399
MAYC,DINOv2,HistGradientBoosting,0.6,16221,0.16220107840726428,0.4027419501458276
MAYC,DINOv2,HistGradientBoosting,0.7,16221,0.16240267603846634,0.4029921538174985
MAYC,DINOv2,HistGradientBoosting,0.8,16221,0.16263228499558785,0.40327693337902165
MAYC,DINOv2,HistGradientBoosting,0.9,16221,0.1628899052786287,0.4035962156396275
MAYC,DINOv2,HistGradientBoosting,1.0,16221,0.16317553688758896,0.40394991878646164
MAYC,DINOv2,XGBoost,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,DINOv2,XGBoost,0.1,16221,0.16159886187205225,0.4019936092427991
MAYC,DINOv2,XGBoost,0.2,16221,0.1616470874691583,0.4020535878078422
MAYC,DINOv2,XGBoost,0.3,16221,0.1617244072556765,0.40214973238294777
MAYC,DINOv2,XGBoost,0.4,16221,0.16183082123160672,0.4022820170373102
MAYC,DINOv2,XGBoost,0.5,16221,0.16196632939694908,0.402450406133413
MAYC,DINOv2,XGBoost,0.6,16221,0.1621309317517035,0.4026548543749392
MAYC,DINOv2,XGBoost,0.7,16221,0.1623246282958701,0.4028953068675163
MAYC,DINOv2,XGBoost,0.8,16221,0.16254741902944872,0.4031716991921044
MAYC,DINOv2,XGBoost,0.9,16221,0.16279930395243947,0.4034839574908022
MAYC,DINOv2,XGBoost,1.0,16221,0.1630802830648423,0.40383199856480206
MAYC,DINOv2,LightGBM,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,DINOv2,LightGBM,0.1,16221,0.1616009067507429,0.40199615265664285
MAYC,DINOv2,LightGBM,0.2,16221,0.1616498134107913,0.4020569778163181
MAYC,DINOv2,LightGBM,0.3,16221,0.1617264504445035,0.4021522727083654
MAYC,DINOv2,LightGBM,0.4,16221,0.16183081785187955,0.40228201283661635
MAYC,DINOv2,LightGBM,0.5,16221,0.16196291563291929,0.4024461648878261
MAYC,DINOv2,LightGBM,0.6,16221,0.16212274378762284,0.40264468677436044
MAYC,DINOv2,LightGBM,0.7,16221,0.16231030231599017,0.40287752768799373
MAYC,DINOv2,LightGBM,0.8,16221,0.16252559121802124,0.40314462816465907
MAYC,DINOv2,LightGBM,0.9,16221,0.16276861049371613,0.40344592015995917
MAYC,DINOv2,LightGBM,1.0,16221,0.16303936014307482,0.40378132713521414
MAYC,CLIP,OLS,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,CLIP,OLS,0.1,16221,0.1615701862427277,0.40195794088775966
MAYC,CLIP,OLS,0.2,16221,0.1616007762720486,0.4019959903681237
MAYC,CLIP,OLS,0.3,16221,0.16167150055232107,0.4020839471457684
MAYC,CLIP,OLS,0.4,16221,0.1617823590835451,0.40222177847991414
MAYC,CLIP,OLS,0.5,16221,0.16193335186572053,0.4024094331221878
MAYC,CLIP,OLS,0.6,16221,0.1621244788988476,0.4026468414117359
MAYC,CLIP,OLS,0.7,16221,0.16235574018292617,0.40293391540415924
MAYC,CLIP,OLS,0.8,16221,0.16262713571795623,0.40327054903371784
MAYC,CLIP,OLS,0.9,16221,0.16293866550393776,0.40365661830810823
MAYC,CLIP,OLS,1.0,16221,0.1632903295408709,0.40409198153498527
MAYC,CLIP,Ridge,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,CLIP,Ridge,0.1,16221,0.1615704430425926,0.4019582603238707
MAYC,CLIP,Ridge,0.2,16221,0.16160128595931456,0.40199662431333244
MAYC,CLIP,Ridge,0.3,16221,0.16167225921452408,0.4020848905573599
MAYC,CLIP,Ridge,0.4,16221,0.16178336280822134,0.4022230262034004
MAYC,CLIP,Ridge,0.5,16221,0.16193459674040608,0.40241097989543734
MAYC,CLIP,Ridge,0.6,16221,0.16212596101107854,0.40264868186929226
MAYC,CLIP,Ridge,0.7,16221,0.16235745562023865,0.40293604408173594
MAYC,CLIP,Ridge,0.8,16221,0.16262908056788633,0.40327296037285504
MAYC,CLIP,Ridge,0.9,16221,0.16294083585402167,0.4036593066609782
MAYC,CLIP,Ridge,1.0,16221,0.16329272147864463,0.4040949411693304
MAYC,CLIP,ElasticNet,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,CLIP,ElasticNet,0.1,16221,0.161578293617239,0.4019680256155196
MAYC,CLIP,ElasticNet,0.2,16221,0.16161772882389494,0.40201707528896696
MAYC,CLIP,ElasticNet,0.3,16221,0.16169803608432612,0.4021169432942687
MAYC,CLIP,ElasticNet,0.4,16221,0.16181921539853258,0.4022675917825504
MAYC,CLIP,ElasticNet,0.5,16221,0.16198126676651428,0.4024689637307631
MAYC,CLIP,ElasticNet,0.6,16221,0.1621841901882712,0.40272098304939513
MAYC,CLIP,ElasticNet,0.7,16221,0.16242798566380345,0.4030235547257796
MAYC,CLIP,ElasticNet,0.8,16221,0.1627126531931109,0.40337656500236957
MAYC,CLIP,ElasticNet,0.9,16221,0.16303819277619355,0.4037798815892064
MAYC,CLIP,ElasticNet,1.0,16221,0.16340460441305152,0.40423335390965887
MAYC,CLIP,PLS,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,CLIP,PLS,0.1,16221,0.16157518331294143,0.4019641567514962
MAYC,CLIP,PLS,0.2,16221,0.16161163602254,0.4020094974282822
MAYC,CLIP,PLS,0.3,16221,0.16168908859315387,0.4021058176564396
MAYC,CLIP,PLS,0.4,16221,0.16180754102478312,0.40225308081453287
MAYC,CLIP,PLS,0.5,16221,0.16196699331742773,0.4024512309801372
MAYC,CLIP,PLS,0.6,16221,0.16216744547108758,0.4027001930358211
MAYC,CLIP,PLS,0.7,16221,0.16240889748576287,0.4029998728111001
MAYC,CLIP,PLS,0.8,16221,0.16269134936145352,0.4033501572597357
MAYC,CLIP,PLS,0.9,16221,0.1630148010981594,0.4037509146716072
MAYC,CLIP,PLS,1.0,16221,0.16337925269588077,0.4042019949182349
MAYC,CLIP,LinearSVR,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,CLIP,LinearSVR,0.1,16221,0.1615805893249096,0.4019708811903041
MAYC,CLIP,LinearSVR,0.2,16221,0.16162155038117842,0.4020218282396846
MAYC,CLIP,LinearSVR,0.3,16221,0.16170261363316477,0.4021226350669218
MAYC,CLIP,LinearSVR,0.4,16221,0.1618237790808686,0.40227326418849735
MAYC,CLIP,LinearSVR,0.5,16221,0.16198504672429004,0.40247365966518855
MAYC,CLIP,LinearSVR,0.6,16221,0.16218641656342894,0.4027237472057352
MAYC,CLIP,LinearSVR,0.7,16221,0.16242788859828539,0.4030234343041176
MAYC,CLIP,LinearSVR,0.8,16221,0.1627094628288593,0.40337261040985334
MAYC,CLIP,LinearSVR,0.9,16221,0.16303113925515084,0.40377114713058787
MAYC,CLIP,LinearSVR,1.0,16221,0.16339291787715982,0.40421889846611553
MAYC,CLIP,HistGradientBoosting,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,CLIP,HistGradientBoosting,0.1,16221,0.16156485252311775,0.40195130615923835
MAYC,CLIP,HistGradientBoosting,0.2,16221,0.16157920017831454,0.4019691532671562
MAYC,CLIP,HistGradientBoosting,0.3,16221,0.16162277342994866,0.40202334935914935
MAYC,CLIP,HistGradientBoosting,0.4,16221,0.16169557227802006,0.4021138797380912
MAYC,CLIP,HistGradientBoosting,0.5,16221,0.1617975967225288,0.40224071987123433
MAYC,CLIP,HistGradientBoosting,0.6,16221,0.1619288467634748,0.4024038354234149
MAYC,CLIP,HistGradientBoosting,0.7,16221,0.16208932240085822,0.40260318230344155
MAYC,CLIP,HistGradientBoosting,0.8,16221,0.16227902363467883,0.40283870672352085
MAYC,CLIP,HistGradientBoosting,0.9,16221,0.1624979504649368,0.40311034527153583
MAYC,CLIP,HistGradientBoosting,1.0,16221,0.16274610289163208,0.4034180249959489
MAYC,CLIP,XGBoost,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,CLIP,XGBoost,0.1,16221,0.16159905660670668,0.4019938514538583
MAYC,CLIP,XGBoost,0.2,16221,0.16164590951111904,0.40205212287851316
MAYC,CLIP,XGBoost,0.3,16221,0.16172028917759546,0.40214461226975984
MAYC,CLIP,XGBoost,0.4,16221,0.16182219560613584,0.4022712960256248
MAYC,CLIP,XGBoost,0.5,16221,0.16195162879674016,0.4024321418534312
MAYC,CLIP,XGBoost,0.6,16221,0.16210858874940853,0.40262710881088043
MAYC,CLIP,XGBoost,0.7,16221,0.16229307546414087,0.40285614735801273
MAYC,CLIP,XGBoost,0.8,16221,0.16250508894093732,0.4031191994198953
MAYC,CLIP,XGBoost,0.9,16221,0.1627446291797977,0.40341619845985077
MAYC,CLIP,XGBoost,1.0,16221,0.16301169618072206,0.403747069563015
MAYC,CLIP,LightGBM,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,CLIP,LightGBM,0.1,16221,0.16158551469590698,0.40197700767072114
MAYC,CLIP,LightGBM,0.2,16221,0.16161953133719817,0.40201931711946154
MAYC,CLIP,LightGBM,0.3,16221,0.16168178038823192,0.40209673013869673
MAYC,CLIP,LightGBM,0.4,16221,0.1617722618490081,0.4022092264593244
MAYC,CLIP,LightGBM,0.5,16221,0.1618909757195267,0.40235677665416136
MAYC,CLIP,LightGBM,0.6,16221,0.1620379219997878,0.4025393421763739
MAYC,CLIP,LightGBM,0.7,16221,0.16221310068979142,0.40275687540970845
MAYC,CLIP,LightGBM,0.8,16221,0.1624165117895375,0.40300931973037235
MAYC,CLIP,LightGBM,0.9,16221,0.16264815529902613,0.4032966095803759
MAYC,CLIP,LightGBM,1.0,16221,0.1629080312182572,0.4036186705521156
MAYC,SigLIP2,OLS,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,SigLIP2,OLS,0.1,16221,0.16154648527083182,0.4019284579011939
MAYC,SigLIP2,OLS,0.2,16221,0.16155213821792083,0.40193549011989577
MAYC,SigLIP2,OLS,0.3,16221,0.16159668930562507,0.4019909069937093
MAYC,SigLIP2,OLS,0.4,16221,0.16168013853394467,0.4020946885174494
MAYC,SigLIP2,OLS,0.5,16221,0.16180248590287968,0.40224679725621143
MAYC,SigLIP2,OLS,0.6,16221,0.16196373141243,0.40244717841280736
MAYC,SigLIP2,OLS,0.7,16221,0.1621638750625957,0.4026957599262695
MAYC,SigLIP2,OLS,0.8,16221,0.16240291685337666,0.4029924526010092
MAYC,SigLIP2,OLS,0.9,16221,0.16268085678477306,0.40333715026609324
MAYC,SigLIP2,OLS,1.0,16221,0.16299769485678478,0.40372972996397577
MAYC,SigLIP2,Ridge,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,SigLIP2,Ridge,0.1,16221,0.1615465618314543,0.4019285531427872
MAYC,SigLIP2,Ridge,0.2,16221,0.16155227853587523,0.40193566467268765
MAYC,SigLIP2,Ridge,0.3,16221,0.1615968805776209,0.40199114489951254
MAYC,SigLIP2,Ridge,0.4,16221,0.16168036795669152,0.40209497380182646
MAYC,SigLIP2,Ridge,0.5,16221,0.1618027406730868,0.40224711394003415
MAYC,SigLIP2,Ridge,0.6,16221,0.16196399872680706,0.4024475105238037
MAYC,SigLIP2,Ridge,0.7,16221,0.16216414211785207,0.4026960915105237
MAYC,SigLIP2,Ridge,0.8,16221,0.1624031708462219,0.4029927677343874
MAYC,SigLIP2,Ridge,0.9,16221,0.16268108491191663,0.4033374330655619
MAYC,SigLIP2,Ridge,1.0,16221,0.16299788431493614,0.40372996459878496
MAYC,SigLIP2,ElasticNet,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,SigLIP2,ElasticNet,0.1,16221,0.1615912198302274,0.401984103952168
MAYC,SigLIP2,ElasticNet,0.2,16221,0.16164262466288007,0.4020480377552912
MAYC,SigLIP2,ElasticNet,0.3,16221,0.1617339449623163,0.4021615906104365
MAYC,SigLIP2,ElasticNet,0.4,16221,0.1618651807285361,0.40232472050389356
MAYC,SigLIP2,ElasticNet,0.5,16221,0.16203633196153935,0.40253736716178207
MAYC,SigLIP2,ElasticNet,0.6,16221,0.16224739866132623,0.40279945216115454
MAYC,SigLIP2,ElasticNet,0.7,16221,0.16249838082789667,0.4031108790741037
MAYC,SigLIP2,ElasticNet,0.8,16221,0.16278927846125057,0.4034715336442592
MAYC,SigLIP2,ElasticNet,0.9,16221,0.1631200915613881,0.40388128399492357
MAYC,SigLIP2,ElasticNet,1.0,16221,0.16349082012830912,0.40433998086796846
MAYC,SigLIP2,PLS,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,SigLIP2,PLS,0.1,16221,0.16155912390787971,0.4019441800895738
MAYC,SigLIP2,PLS,0.2,16221,0.16157803977818383,0.40196770987006386
MAYC,SigLIP2,PLS,0.3,16221,0.16163647807527065,0.402040393586603
MAYC,SigLIP2,PLS,0.4,16221,0.16173443879914026,0.40216220458807445
MAYC,SigLIP2,PLS,0.5,16221,0.16187192194979252,0.40233309825291846
MAYC,SigLIP2,PLS,0.6,16221,0.16204892752722744,0.4025530120707426
MAYC,SigLIP2,PLS,0.7,16221,0.16226545553144517,0.40282186575637274
MAYC,SigLIP2,PLS,0.8,16221,0.16252150596244558,0.403139561395859
MAYC,SigLIP2,PLS,0.9,16221,0.1628170788202287,0.40350598362382273
MAYC,SigLIP2,PLS,1.0,16221,0.16315217410479455,0.4039209998313959
MAYC,SigLIP2,LinearSVR,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,SigLIP2,LinearSVR,0.1,16221,0.16156068048008965,0.4019461163888633
MAYC,SigLIP2,LinearSVR,0.2,16221,0.161579917461357,0.4019700454777159
MAYC,SigLIP2,LinearSVR,0.3,16221,0.16163744140816044,0.40204159163967157
MAYC,SigLIP2,LinearSVR,0.4,16221,0.16173325232049984,0.40216072946087095
MAYC,SigLIP2,LinearSVR,0.5,16221,0.1618673501983752,0.4023274166625675
MAYC,SigLIP2,LinearSVR,0.6,16221,0.16203973504178665,0.40254159417603874
MAYC,SigLIP2,LinearSVR,0.7,16221,0.1622504068507341,0.40280318624699846
MAYC,SigLIP2,LinearSVR,0.8,16221,0.1624993656252175,0.40311210056908175
MAYC,SigLIP2,LinearSVR,0.9,16221,0.16278661136523698,0.40346822844585545
MAYC,SigLIP2,LinearSVR,1.0,16221,0.16311214407079247,0.40387144498069244
MAYC,SigLIP2,HistGradientBoosting,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,SigLIP2,HistGradientBoosting,0.1,16221,0.1615737176110239,0.40196233357246786
MAYC,SigLIP2,HistGradientBoosting,0.2,16221,0.1616002948787367,0.4019953916138053
MAYC,SigLIP2,HistGradientBoosting,0.3,16221,0.16165946226749667,0.40206897700207694
MAYC,SigLIP2,HistGradientBoosting,0.4,16221,0.1617512197773038,0.40218306749203625
MAYC,SigLIP2,HistGradientBoosting,0.5,16221,0.1618755674081582,0.4023376286257081
MAYC,SigLIP2,HistGradientBoosting,0.6,16221,0.16203250516005963,0.4025326137843487
MAYC,SigLIP2,HistGradientBoosting,0.7,16221,0.1622220330330084,0.40276796425858946
MAYC,SigLIP2,HistGradientBoosting,0.8,16221,0.1624441510270042,0.4030436093365136
MAYC,SigLIP2,HistGradientBoosting,0.9,16221,0.1626988591420473,0.40335946640936454
MAYC,SigLIP2,HistGradientBoosting,1.0,16221,0.16298615737813754,0.4037154410945134
MAYC,SigLIP2,XGBoost,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,SigLIP2,XGBoost,0.1,16221,0.16157323837053778,0.40196173744591385
MAYC,SigLIP2,XGBoost,0.2,16221,0.16159781645114757,0.4019923089452677
MAYC,SigLIP2,XGBoost,0.3,16221,0.16165346470618774,0.4020615185592719
MAYC,SigLIP2,XGBoost,0.4,16221,0.16174018313565827,0.40216934634014345
MAYC,SigLIP2,XGBoost,0.5,16221,0.16185797173955913,0.4023157612368165
MAYC,SigLIP2,XGBoost,0.6,16221,0.1620068305178903,0.4025007211395904
MAYC,SigLIP2,XGBoost,0.7,16221,0.16218675947065186,0.4027241729405523
MAYC,SigLIP2,XGBoost,0.8,16221,0.16239775859784372,0.40298605260957077
MAYC,SigLIP2,XGBoost,0.9,16221,0.16263982789946593,0.4032862852856094
MAYC,SigLIP2,XGBoost,1.0,16221,0.16291296737551844,0.4036247853830565
MAYC,SigLIP2,LightGBM,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,SigLIP2,LightGBM,0.1,16221,0.1615782298810253,0.4019679463353083
MAYC,SigLIP2,LightGBM,0.2,16221,0.16160814292268255,0.40200515285588384
MAYC,SigLIP2,LightGBM,0.3,16221,0.16166946958932998,0.40208142159185867
MAYC,SigLIP2,LightGBM,0.4,16221,0.16176220988096762,0.4021967303210801
MAYC,SigLIP2,LightGBM,0.5,16221,0.16188636379759552,0.40235104547844225
MAYC,SigLIP2,LightGBM,0.6,16221,0.16204193133921366,0.4025443222046656
MAYC,SigLIP2,LightGBM,0.7,16221,0.16222891250582205,0.40277650441134477
MAYC,SigLIP2,LightGBM,0.8,16221,0.1624473072974206,0.40304752486204476
MAYC,SigLIP2,LightGBM,0.9,16221,0.1626971157140094,0.40335730526917374
MAYC,SigLIP2,LightGBM,1.0,16221,0.16297833775558845,0.40370575640630696
MAYC,SAM,OLS,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,SAM,OLS,0.1,16221,0.1615760652591651,0.40196525379585374
MAYC,SAM,OLS,0.2,16221,0.1616129046968858,0.4020110753410729
MAYC,SAM,OLS,0.3,16221,0.1616902487775203,0.4021072602894908
MAYC,SAM,OLS,0.4,16221,0.1618080975010687,0.4022537725131595
MAYC,SAM,OLS,0.5,16221,0.16196645086753098,0.4024505570471123
MAYC,SAM,OLS,0.6,16221,0.16216530887690705,0.40269754019227266
MAYC,SAM,OLS,0.7,16221,0.16240467152919705,0.40299462965304766
MAYC,SAM,OLS,0.8,16221,0.16268453882440082,0.40334171470900554
MAYC,SAM,OLS,0.9,16221,0.16300491076251855,0.4037386664198991
MAYC,SAM,OLS,1.0,16221,0.1633657873435501,0.4041853378631517
MAYC,SAM,Ridge,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,SAM,Ridge,0.1,16221,0.1615761956402981,0.40196541597542707
MAYC,SAM,Ridge,0.2,16221,0.1616131689606368,0.40201140401814073
MAYC,SAM,Ridge,0.3,16221,0.16169065042537453,0.4021077597179325
MAYC,SAM,Ridge,0.4,16221,0.16180864003451123,0.40225444687972217
MAYC,SAM,Ridge,0.5,16221,0.1619671377880469,0.40245141046845256
MAYC,SAM,Ridge,0.6,16221,0.16216614368598148,0.4026985767121377
MAYC,SAM,Ridge,0.7,16221,0.16240565772831503,0.40299585323960224
MAYC,SAM,Ridge,0.8,16221,0.1626856799150476,0.4033431292523124
MAYC,SAM,Ridge,0.9,16221,0.16300621024617906,0.40374027572955745
MAYC,SAM,Ridge,1.0,16221,0.16336724872170952,0.4041871456661005
MAYC,SAM,ElasticNet,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,SAM,ElasticNet,0.1,16221,0.16171027748092673,0.40213216419596026
MAYC,SAM,ElasticNet,0.2,16221,0.16190495932078006,0.4023741533955431
MAYC,SAM,ElasticNet,0.3,16221,0.16216377598391818,0.4026956369069799
MAYC,SAM,ElasticNet,0.4,16221,0.16248672747034124,0.4030964245318249
MAYC,SAM,ElasticNet,0.5,16221,0.16287381378004906,0.4035762800017477
MAYC,SAM,ElasticNet,0.6,16221,0.16332503491304182,0.4041349216697832
MAYC,SAM,ElasticNet,0.7,16221,0.1638403908693194,0.40477202332834145
MAYC,SAM,ElasticNet,0.8,16221,0.16441988164888185,0.40548721514849495
MAYC,SAM,ElasticNet,0.9,16221,0.1650635072517291,0.40628008473432353
MAYC,SAM,ElasticNet,1.0,16221,0.16577126767786124,0.40715017828543465
MAYC,SAM,PLS,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,SAM,PLS,0.1,16221,0.1615810772129816,0.40197148805976474
MAYC,SAM,PLS,0.2,16221,0.16162516418832987,0.4020263227555254
MAYC,SAM,PLS,0.3,16221,0.1617119913904031,0.4021342952179074
MAYC,SAM,PLS,0.4,16221,0.16184155881920126,0.402295362661815
MAYC,SAM,PLS,0.5,16221,0.16201386647472446,0.4025094613480837
MAYC,SAM,PLS,0.6,16221,0.16222891435697256,0.402776506709332
MAYC,SAM,PLS,0.7,16221,0.16248670246594557,0.4030963935164213
MAYC,SAM,PLS,0.8,16221,0.16278723080164362,0.40346899608475945
MAYC,SAM,PLS,0.9,16221,0.16313049936406657,0.40389416851951027
MAYC,SAM,PLS,1.0,16221,0.1635165081532145,0.4043717449986021
MAYC,SAM,LinearSVR,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,SAM,LinearSVR,0.1,16221,0.16158877711175654,0.4019810656134895
MAYC,SAM,LinearSVR,0.2,16221,0.1616389241314257,0.4020434356278258
MAYC,SAM,LinearSVR,0.3,16221,0.16173017152336577,0.40215689913684904
MAYC,SAM,LinearSVR,0.4,16221,0.16186251928757675,0.40232141291208545
MAYC,SAM,LinearSVR,0.5,16221,0.16203596742405876,0.4025369143619735
MAYC,SAM,LinearSVR,0.6,16221,0.1622505159328117,0.40280332165066823
MAYC,SAM,LinearSVR,0.7,16221,0.1625061648138355,0.40312053385288565
MAYC,SAM,LinearSVR,0.8,16221,0.16280291406713027,0.4034884311441039
MAYC,SAM,LinearSVR,0.9,16221,0.163140763692696,0.40390687502529093
MAYC,SAM,LinearSVR,1.0,16221,0.16351971369053264,0.40437570858118155
MAYC,SAM,HistGradientBoosting,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,SAM,HistGradientBoosting,0.1,16221,0.16163046887294322,0.4020329201358307
MAYC,SAM,HistGradientBoosting,0.2,16221,0.161715215456696,0.4021383038914548
MAYC,SAM,HistGradientBoosting,0.3,16221,0.16183397021561666,0.402285930919311
MAYC,SAM,HistGradientBoosting,0.4,16221,0.16198673314970527,0.4024757547352452
MAYC,SAM,HistGradientBoosting,0.5,16221,0.16217350425896176,0.40270771566852526
MAYC,SAM,HistGradientBoosting,0.6,16221,0.1623942835433862,0.4029817409553269
MAYC,SAM,HistGradientBoosting,0.7,16221,0.16264907100297835,0.40329774485233405
MAYC,SAM,HistGradientBoosting,0.8,16221,0.1629378666377386,0.4036556287700428
MAYC,SAM,HistGradientBoosting,0.9,16221,0.1632606704476666,0.4040552814252854
MAYC,SAM,HistGradientBoosting,1.0,16221,0.16361748243276258,0.4044965790124344
MAYC,SAM,XGBoost,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,SAM,XGBoost,0.1,16221,0.16161523365872354,0.4020139719695368
MAYC,SAM,XGBoost,0.2,16221,0.16168464551806613,0.4021002928599607
MAYC,SAM,XGBoost,0.3,16221,0.16178796604238618,0.4022287484036741
MAYC,SAM,XGBoost,0.4,16221,0.16192519523168364,0.40239929824949205
MAYC,SAM,XGBoost,0.5,16221,0.16209633308595847,0.40261188890289673
MAYC,SAM,XGBoost,0.6,16221,0.16230137960521063,0.4028664538097093
MAYC,SAM,XGBoost,0.7,16221,0.16254033478944027,0.40316291345985716
MAYC,SAM,XGBoost,0.8,16221,0.16281319863864724,0.40350117551086173
MAYC,SAM,XGBoost,0.9,16221,0.1631199711528316,0.40388113493060257
MAYC,SAM,XGBoost,1.0,16221,0.1634606523319934,0.40430267415884524
MAYC,SAM,LightGBM,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,SAM,LightGBM,0.1,16221,0.1616255008122266,0.40202674141433253
MAYC,SAM,LightGBM,0.2,16221,0.1617055070025493,0.4021262326714701
MAYC,SAM,LightGBM,0.3,16221,0.16181974903532637,0.402268255067842
MAYC,SAM,LightGBM,0.4,16221,0.1619682269105578,0.402452763576743
MAYC,SAM,LightGBM,0.5,16221,0.1621509406282436,0.40267969979655494
MAYC,SAM,LightGBM,0.6,16221,0.16236789018838377,0.4029489920428934
MAYC,SAM,LightGBM,0.7,16221,0.16261907559097824,0.40326055546132733
MAYC,SAM,LightGBM,0.8,16221,0.16290449683602715,0.4036142921602593
MAYC,SAM,LightGBM,0.9,16221,0.16322415392353035,0.4040100913634836
MAYC,SAM,LightGBM,1.0,16221,0.16357804685348795,0.4044478295818732
MAYC,SDXL_VAE,OLS,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,SDXL_VAE,OLS,0.1,16221,0.16150298274488442,0.40187433700708536
MAYC,SDXL_VAE,OLS,0.2,16221,0.16144944030559905,0.40180771558744244
MAYC,SDXL_VAE,OLS,0.3,16221,0.16141910314650218,0.40176996297197504
MAYC,SDXL_VAE,OLS,0.4,16221,0.16141197126759382,0.40176108729889937
MAYC,SDXL_VAE,OLS,0.5,16221,0.16142804466887395,0.40178109048196126
MAYC,SDXL_VAE,OLS,0.6,16221,0.16146732335034272,0.40182996820837386
MAYC,SDXL_VAE,OLS,0.7,16221,0.1615298073119998,0.40190770994346425
MAYC,SDXL_VAE,OLS,0.8,16221,0.16161549655384555,0.4020142989420222
MAYC,SDXL_VAE,OLS,0.9,16221,0.16172439107587971,0.40214971226631474
MAYC,SDXL_VAE,OLS,1.0,16221,0.16185649087810242,0.4023139208107301
MAYC,SDXL_VAE,Ridge,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,SDXL_VAE,Ridge,0.1,16221,0.16150298288708922,0.40187433718401233
MAYC,SDXL_VAE,Ridge,0.2,16221,0.16144944057143212,0.40180771591823883
MAYC,SDXL_VAE,Ridge,0.3,16221,0.16141910351738709,0.40176996343353877
MAYC,SDXL_VAE,Ridge,0.4,16221,0.16141197172495408,0.40176108786809367
MAYC,SDXL_VAE,Ridge,0.5,16221,0.16142804519413312,0.40178109113562466
MAYC,SDXL_VAE,Ridge,0.6,16221,0.1614673239249242,0.4018299689233298
MAYC,SDXL_VAE,Ridge,0.7,16221,0.16152980791732724,0.401907710696532
MAYC,SDXL_VAE,Ridge,0.8,16221,0.16161549717134238,0.4020142997100257
MAYC,SDXL_VAE,Ridge,0.9,16221,0.16172439168696942,0.4021497130260936
MAYC,SDXL_VAE,Ridge,1.0,16221,0.1618564914642086,0.4023139215391491
MAYC,SDXL_VAE,ElasticNet,0.0,16221,0.16157973046435822,0.40196981287698486
MAYC,SDXL_VAE,ElasticNet,0.1,16221,0.16150760407003467,0.4018800866801373
MAYC,SDXL_VAE,ElasticNet,0.2,16221,0.16145801949479738,0.40181839118536794
MAYC,SDXL_VAE,ElasticNet,0.3,16221,0.16143097673864645,0.4017847393053231
MAYC,SDXL_VAE,ElasticNet,0.4,16221,0.16142647580158187,0.4017791380865635
MAYC,SDXL_VAE,ElasticNet,0.5,16221,0.16144451668360366,0.40180158870218974
MAYC,SDXL_VAE,ElasticNet,0.6,16221,0.16148509938471178,0.40185208645061404
