collection,encoding,family,origin,end,valid,train_n,validation_n,training_min,training_max,training_row_sha256,validation_row_sha256,dimension,transaction_mse,transaction_rmse,equal_token_mse,equal_token_rmse,equal_token_n,seconds,config,status,target_parameters
BAYC,one-hot,XGBoost,2024-10-01,2025-01-01,True,33812,1394,2022-01-01 00:03:36+00:00,2024-09-30 23:18:35+00:00,3d3ad64d2add71848144ba16812e9b434ed81558014d00b266df24eb610b523c,ab1e410da0d8ab326d934e5105766786906864ee4f1afc6a7790a38146ede52f,171,0.11798028023267679,0.34348257631600004,0.12866504411521404,0.3586990996855359,676,1.3155593000119552,"{""l2_regularization"": 10, ""learning_rate"": 0.05, ""max_leaf_nodes"": 31}","{""valid"": true, ""warnings"": []}","{""center"": -0.01561203360892056, ""normalized_MAD"": 0.09146136686820992}"
BAYC,one-hot,XGBoost,2024-10-01,2025-01-01,True,33812,1394,2022-01-01 00:03:36+00:00,2024-09-30 23:18:35+00:00,3d3ad64d2add71848144ba16812e9b434ed81558014d00b266df24eb610b523c,ab1e410da0d8ab326d934e5105766786906864ee4f1afc6a7790a38146ede52f,171,0.11818555890069704,0.34378126607000714,0.12919482644234956,0.3594368184289828,676,1.0120020000031218,"{""l2_regularization"": 1, ""learning_rate"": 0.1, ""max_leaf_nodes"": 15}","{""valid"": true, ""warnings"": []}","{""center"": -0.01561203360892056, ""normalized_MAD"": 0.09146136686820992}"
BAYC,one-hot,XGBoost,2024-10-01,2025-01-01,True,33812,1394,2022-01-01 00:03:36+00:00,2024-09-30 23:18:35+00:00,3d3ad64d2add71848144ba16812e9b434ed81558014d00b266df24eb610b523c,ab1e410da0d8ab326d934e5105766786906864ee4f1afc6a7790a38146ede52f,171,0.11836734937189694,0.34404556293011096,0.12921470615099867,0.3594644713333971,676,1.0443153000087477,"{""l2_regularization"": 10, ""learning_rate"": 0.1, ""max_leaf_nodes"": 15}","{""valid"": true, ""warnings"": []}","{""center"": -0.01561203360892056, ""normalized_MAD"": 0.09146136686820992}"
BAYC,one-hot,XGBoost,2024-10-01,2025-01-01,True,33812,1394,2022-01-01 00:03:36+00:00,2024-09-30 23:18:35+00:00,3d3ad64d2add71848144ba16812e9b434ed81558014d00b266df24eb610b523c,ab1e410da0d8ab326d934e5105766786906864ee4f1afc6a7790a38146ede52f,171,0.11786016870570107,0.3433076880958262,0.1281045770817733,0.35791699747535505,676,1.1722556000459008,"{""l2_regularization"": 1, ""learning_rate"": 0.1, ""max_leaf_nodes"": 31}","{""valid"": true, ""warnings"": []}","{""center"": -0.01561203360892056, ""normalized_MAD"": 0.09146136686820992}"
BAYC,one-hot,XGBoost,2024-10-01,2025-01-01,True,33812,1394,2022-01-01 00:03:36+00:00,2024-09-30 23:18:35+00:00,3d3ad64d2add71848144ba16812e9b434ed81558014d00b266df24eb610b523c,ab1e410da0d8ab326d934e5105766786906864ee4f1afc6a7790a38146ede52f,171,0.11775453011765649,0.343153799509282,0.12789760268484876,0.3576277431699738,676,1.1658413999830373,"{""l2_regularization"": 10, ""learning_rate"": 0.1, ""max_leaf_nodes"": 31}","{""valid"": true, ""warnings"": []}","{""center"": -0.01561203360892056, ""normalized_MAD"": 0.09146136686820992}"
BAYC,one-hot,LightGBM,2024-10-01,2025-01-01,True,33812,1394,2022-01-01 00:03:36+00:00,2024-09-30 23:18:35+00:00,3d3ad64d2add71848144ba16812e9b434ed81558014d00b266df24eb610b523c,ab1e410da0d8ab326d934e5105766786906864ee4f1afc6a7790a38146ede52f,171,0.11866386779613769,0.34447622239588277,0.13004665679190291,0.36061982307119905,676,0.2553763000178151,"{""l2_regularization"": 1, ""learning_rate"": 0.05, ""max_leaf_nodes"": 15}","{""valid"": true, ""warnings"": []}","{""center"": -0.01561203360892056, ""normalized_MAD"": 0.09146136686820992}"
BAYC,one-hot,LightGBM,2024-10-01,2025-01-01,True,33812,1394,2022-01-01 00:03:36+00:00,2024-09-30 23:18:35+00:00,3d3ad64d2add71848144ba16812e9b434ed81558014d00b266df24eb610b523c,ab1e410da0d8ab326d934e5105766786906864ee4f1afc6a7790a38146ede52f,171,0.11872367160472394,0.3445630154336416,0.13009573596128723,0.3606878650041989,676,0.2634775000042282,"{""l2_regularization"": 10, ""learning_rate"": 0.05, ""max_leaf_nodes"": 15}","{""valid"": true, ""warnings"": []}","{""center"": -0.01561203360892056, ""normalized_MAD"": 0.09146136686820992}"
BAYC,one-hot,LightGBM,2024-10-01,2025-01-01,True,33812,1394,2022-01-01 00:03:36+00:00,2024-09-30 23:18:35+00:00,3d3ad64d2add71848144ba16812e9b434ed81558014d00b266df24eb610b523c,ab1e410da0d8ab326d934e5105766786906864ee4f1afc6a7790a38146ede52f,171,0.11792574408603775,0.34340318007560405,0.1285804218110302,0.3585811230545052,676,0.37371620000340044,"{""l2_regularization"": 1, ""learning_rate"": 0.05, ""max_leaf_nodes"": 31}","{""valid"": true, ""warnings"": []}","{""center"": -0.01561203360892056, ""normalized_MAD"": 0.09146136686820992}"
BAYC,one-hot,LightGBM,2024-10-01,2025-01-01,True,33812,1394,2022-01-01 00:03:36+00:00,2024-09-30 23:18:35+00:00,3d3ad64d2add71848144ba16812e9b434ed81558014d00b266df24eb610b523c,ab1e410da0d8ab326d934e5105766786906864ee4f1afc6a7790a38146ede52f,171,0.11813829598603227,0.34371251939088904,0.128803276857376,0.358891734172544,676,0.3625556000042707,"{""l2_regularization"": 10, ""learning_rate"": 0.05, ""max_leaf_nodes"": 31}","{""valid"": true, ""warnings"": []}","{""center"": -0.01561203360892056, ""normalized_MAD"": 0.09146136686820992}"
BAYC,one-hot,LightGBM,2024-10-01,2025-01-01,True,33812,1394,2022-01-01 00:03:36+00:00,2024-09-30 23:18:35+00:00,3d3ad64d2add71848144ba16812e9b434ed81558014d00b266df24eb610b523c,ab1e410da0d8ab326d934e5105766786906864ee4f1afc6a7790a38146ede52f,171,0.11828940787319392,0.3439322722182289,0.12929003760917157,0.3595692389640298,676,0.24694750003982335,"{""l2_regularization"": 1, ""learning_rate"": 0.1, ""max_leaf_nodes"": 15}","{""valid"": true, ""warnings"": []}","{""center"": -0.01561203360892056, ""normalized_MAD"": 0.09146136686820992}"
BAYC,one-hot,LightGBM,2024-10-01,2025-01-01,True,33812,1394,2022-01-01 00:03:36+00:00,2024-09-30 23:18:35+00:00,3d3ad64d2add71848144ba16812e9b434ed81558014d00b266df24eb610b523c,ab1e410da0d8ab326d934e5105766786906864ee4f1afc6a7790a38146ede52f,171,0.11832820816586503,0.34398867447325215,0.1292050009742931,0.3594509715862417,676,0.2396178999915719,"{""l2_regularization"": 10, ""learning_rate"": 0.1, ""max_leaf_nodes"": 15}","{""valid"": true, ""warnings"": []}","{""center"": -0.01561203360892056, ""normalized_MAD"": 0.09146136686820992}"
BAYC,one-hot,LightGBM,2024-10-01,2025-01-01,True,33812,1394,2022-01-01 00:03:36+00:00,2024-09-30 23:18:35+00:00,3d3ad64d2add71848144ba16812e9b434ed81558014d00b266df24eb610b523c,ab1e410da0d8ab326d934e5105766786906864ee4f1afc6a7790a38146ede52f,171,0.11805793689015552,0.34359560080151713,0.12831293614184575,0.35820795097519226,676,0.3206580000114627,"{""l2_regularization"": 1, ""learning_rate"": 0.1, ""max_leaf_nodes"": 31}","{""valid"": true, ""warnings"": []}","{""center"": -0.01561203360892056, ""normalized_MAD"": 0.09146136686820992}"
BAYC,one-hot,LightGBM,2024-10-01,2025-01-01,True,33812,1394,2022-01-01 00:03:36+00:00,2024-09-30 23:18:35+00:00,3d3ad64d2add71848144ba16812e9b434ed81558014d00b266df24eb610b523c,ab1e410da0d8ab326d934e5105766786906864ee4f1afc6a7790a38146ede52f,171,0.11771649037692446,0.34309836836820495,0.12790354531376236,0.3576360514737886,676,0.3344715000130236,"{""l2_regularization"": 10, ""learning_rate"": 0.1, ""max_leaf_nodes"": 31}","{""valid"": true, ""warnings"": []}","{""center"": -0.01561203360892056, ""normalized_MAD"": 0.09146136686820992}"
BAYC,TF-IDF,OLS,2024-04-01,2024-07-01,True,29019,3643,2022-01-01 00:03:36+00:00,2024-03-31 23:18:35+00:00,62d3f670c9681fbccd86f3ceb7f6f0aedf2a046b6f4da5c37e7c84feca590f4d,82e8fcafedb1dc06cd0cc6d906be19ef4942359e6fda0bfb3767731b8cf6945d,171,0.03214077398788651,0.179278481664383,0.055344742732537776,0.23525463381735498,841,0.20097120001446456,{},"{""valid"": true, ""warnings"": []}","{""center"": -0.014252022707201389, ""normalized_MAD"": 0.08531864517626224}"
BAYC,TF-IDF,Ridge,2024-04-01,2024-07-01,True,29019,3643,2022-01-01 00:03:36+00:00,2024-03-31 23:18:35+00:00,62d3f670c9681fbccd86f3ceb7f6f0aedf2a046b6f4da5c37e7c84feca590f4d,82e8fcafedb1dc06cd0cc6d906be19ef4942359e6fda0bfb3767731b8cf6945d,171,0.03214038709198369,0.17927740262504835,0.055343490904025336,0.23525197322025873,841,0.04065619996981695,"{""alpha"": 0.01}","{""valid"": true, ""warnings"": []}","{""center"": -0.014252022707201389, ""normalized_MAD"": 0.08531864517626224}"
BAYC,TF-IDF,Ridge,2024-04-01,2024-07-01,True,29019,3643,2022-01-01 00:03:36+00:00,2024-03-31 23:18:35+00:00,62d3f670c9681fbccd86f3ceb7f6f0aedf2a046b6f4da5c37e7c84feca590f4d,82e8fcafedb1dc06cd0cc6d906be19ef4942359e6fda0bfb3767731b8cf6945d,171,0.03213711049310742,0.17926826404332535,0.05533287105478711,0.23522940091490926,841,0.04053520003799349,"{""alpha"": 0.1}","{""valid"": true, ""warnings"": []}","{""center"": -0.014252022707201389, ""normalized_MAD"": 0.08531864517626224}"
BAYC,TF-IDF,Ridge,2024-04-01,2024-07-01,True,29019,3643,2022-01-01 00:03:36+00:00,2024-03-31 23:18:35+00:00,62d3f670c9681fbccd86f3ceb7f6f0aedf2a046b6f4da5c37e7c84feca590f4d,82e8fcafedb1dc06cd0cc6d906be19ef4942359e6fda0bfb3767731b8cf6945d,171,0.032117782796104034,0.17921434874502665,0.05526903699805235,0.23509367706948725,841,0.043468000018037856,"{""alpha"": 1}","{""valid"": true, ""warnings"": []}","{""center"": -0.014252022707201389, ""normalized_MAD"": 0.08531864517626224}"
BAYC,TF-IDF,Ridge,2024-04-01,2024-07-01,True,29019,3643,2022-01-01 00:03:36+00:00,2024-03-31 23:18:35+00:00,62d3f670c9681fbccd86f3ceb7f6f0aedf2a046b6f4da5c37e7c84feca590f4d,82e8fcafedb1dc06cd0cc6d906be19ef4942359e6fda0bfb3767731b8cf6945d,171,0.03210694680663207,0.17918411426974232,0.055223453257194306,0.2349967090348167,841,0.04216499999165535,"{""alpha"": 10}","{""valid"": true, ""warnings"": []}","{""center"": -0.014252022707201389, ""normalized_MAD"": 0.08531864517626224}"
BAYC,TF-IDF,Ridge,2024-04-01,2024-07-01,True,29019,3643,2022-01-01 00:03:36+00:00,2024-03-31 23:18:35+00:00,62d3f670c9681fbccd86f3ceb7f6f0aedf2a046b6f4da5c37e7c84feca590f4d,82e8fcafedb1dc06cd0cc6d906be19ef4942359e6fda0bfb3767731b8cf6945d,171,0.032067258413610564,0.17907333250266652,0.055160346588692205,0.23486239926538305,841,0.04192790004890412,"{""alpha"": 100}","{""valid"": true, ""warnings"": []}","{""center"": -0.014252022707201389, ""normalized_MAD"": 0.08531864517626224}"
BAYC,TF-IDF,Ridge,2024-04-01,2024-07-01,True,29019,3643,2022-01-01 00:03:36+00:00,2024-03-31 23:18:35+00:00,62d3f670c9681fbccd86f3ceb7f6f0aedf2a046b6f4da5c37e7c84feca590f4d,82e8fcafedb1dc06cd0cc6d906be19ef4942359e6fda0bfb3767731b8cf6945d,171,0.031641506449072036,0.17788059604429043,0.0544791686449503,0.23340773047384336,841,0.042415999982040375,"{""alpha"": 1000}","{""valid"": true, ""warnings"": []}","{""center"": -0.014252022707201389, ""normalized_MAD"": 0.08531864517626224}"
BAYC,TF-IDF,Ridge,2024-04-01,2024-07-01,True,29019,3643,2022-01-01 00:03:36+00:00,2024-03-31 23:18:35+00:00,62d3f670c9681fbccd86f3ceb7f6f0aedf2a046b6f4da5c37e7c84feca590f4d,82e8fcafedb1dc06cd0cc6d906be19ef4942359e6fda0bfb3767731b8cf6945d,171,0.03115816635222746,0.17651675940892259,0.05555778208320799,0.2357069835265981,841,0.04102170001715422,"{""alpha"": 10000}","{""valid"": true, ""warnings"": []}","{""center"": -0.014252022707201389, ""normalized_MAD"": 0.08531864517626224}"
BAYC,TF-IDF,Ridge,2024-04-01,2024-07-01,True,29019,3643,2022-01-01 00:03:36+00:00,2024-03-31 23:18:35+00:00,62d3f670c9681fbccd86f3ceb7f6f0aedf2a046b6f4da5c37e7c84feca590f4d,82e8fcafedb1dc06cd0cc6d906be19ef4942359e6fda0bfb3767731b8cf6945d,171,0.03331090441779365,0.18251275138409823,0.0631616080292793,0.25131973266991847,841,0.03983419999713078,"{""alpha"": 100000}","{""valid"": true, ""warnings"": []}","{""center"": -0.014252022707201389, ""normalized_MAD"": 0.08531864517626224}"
BAYC,TF-IDF,Ridge,2024-04-01,2024-07-01,True,29019,3643,2022-01-01 00:03:36+00:00,2024-03-31 23:18:35+00:00,62d3f670c9681fbccd86f3ceb7f6f0aedf2a046b6f4da5c37e7c84feca590f4d,82e8fcafedb1dc06cd0cc6d906be19ef4942359e6fda0bfb3767731b8cf6945d,171,0.034068305711216385,0.18457601607797364,0.06529737718475204,0.25553351479747627,841,0.042580500012263656,"{""alpha"": 1000000}","{""valid"": true, ""warnings"": []}","{""center"": -0.014252022707201389, ""normalized_MAD"": 0.08531864517626224}"
BAYC,TF-IDF,ElasticNet,2024-04-01,2024-07-01,True,29019,3643,2022-01-01 00:03:36+00:00,2024-03-31 23:18:35+00:00,62d3f670c9681fbccd86f3ceb7f6f0aedf2a046b6f4da5c37e7c84feca590f4d,82e8fcafedb1dc06cd0cc6d906be19ef4942359e6fda0bfb3767731b8cf6945d,171,0.03209322835447132,0.1791458298550969,0.055208734395698365,0.2349653897826196,841,12.235353500000201,"{""alpha"": 0.001, ""l1_ratio"": 0.1}","{""valid"": true, ""warnings"": []}","{""center"": -0.014252022707201389, ""normalized_MAD"": 0.08531864517626224}"
BAYC,TF-IDF,ElasticNet,2024-04-01,2024-07-01,True,29019,3643,2022-01-01 00:03:36+00:00,2024-03-31 23:18:35+00:00,62d3f670c9681fbccd86f3ceb7f6f0aedf2a046b6f4da5c37e7c84feca590f4d,82e8fcafedb1dc06cd0cc6d906be19ef4942359e6fda0bfb3767731b8cf6945d,171,0.032030541436276885,0.17897078375052416,0.055114547427247286,0.23476487690292874,841,0.9023771000211127,"{""alpha"": 0.001, ""l1_ratio"": 0.5}","{""valid"": true, ""warnings"": []}","{""center"": -0.014252022707201389, ""normalized_MAD"": 0.08531864517626224}"
BAYC,TF-IDF,ElasticNet,2024-04-01,2024-07-01,True,29019,3643,2022-01-01 00:03:36+00:00,2024-03-31 23:18:35+00:00,62d3f670c9681fbccd86f3ceb7f6f0aedf2a046b6f4da5c37e7c84feca590f4d,82e8fcafedb1dc06cd0cc6d906be19ef4942359e6fda0bfb3767731b8cf6945d,171,0.031966118594742216,0.17879071171272354,0.055019757233707285,0.2345629067728043,841,0.5923539000214078,"{""alpha"": 0.001, ""l1_ratio"": 0.9}","{""valid"": true, ""warnings"": []}","{""center"": -0.014252022707201389, ""normalized_MAD"": 0.08531864517626224}"
BAYC,TF-IDF,ElasticNet,2024-04-01,2024-07-01,True,29019,3643,2022-01-01 00:03:36+00:00,2024-03-31 23:18:35+00:00,62d3f670c9681fbccd86f3ceb7f6f0aedf2a046b6f4da5c37e7c84feca590f4d,82e8fcafedb1dc06cd0cc6d906be19ef4942359e6fda0bfb3767731b8cf6945d,171,0.03181879942350659,0.17837824817927378,0.05478753233515213,0.23406736708723863,841,1.1227809999836609,"{""alpha"": 0.01, ""l1_ratio"": 0.1}","{""valid"": true, ""warnings"": []}","{""center"": -0.014252022707201389, ""normalized_MAD"": 0.08531864517626224}"
BAYC,TF-IDF,ElasticNet,2024-04-01,2024-07-01,True,29019,3643,2022-01-01 00:03:36+00:00,2024-03-31 23:18:35+00:00,62d3f670c9681fbccd86f3ceb7f6f0aedf2a046b6f4da5c37e7c84feca590f4d,82e8fcafedb1dc06cd0cc6d906be19ef4942359e6fda0bfb3767731b8cf6945d,171,0.031464747515392286,0.17738305306706242,0.05452001075327809,0.23349520498990572,841,0.17448600003262982,"{""alpha"": 0.01, ""l1_ratio"": 0.5}","{""valid"": true, ""warnings"": []}","{""center"": -0.014252022707201389, ""normalized_MAD"": 0.08531864517626224}"
BAYC,TF-IDF,ElasticNet,2024-04-01,2024-07-01,True,29019,3643,2022-01-01 00:03:36+00:00,2024-03-31 23:18:35+00:00,62d3f670c9681fbccd86f3ceb7f6f0aedf2a046b6f4da5c37e7c84feca590f4d,82e8fcafedb1dc06cd0cc6d906be19ef4942359e6fda0bfb3767731b8cf6945d,171,0.031413512634289695,0.1772385754690262,0.0548895209136877,0.23428512738474822,841,0.10798509995220229,"{""alpha"": 0.01, ""l1_ratio"": 0.9}","{""valid"": true, ""warnings"": []}","{""center"": -0.014252022707201389, ""normalized_MAD"": 0.08531864517626224}"
BAYC,TF-IDF,ElasticNet,2024-04-01,2024-07-01,True,29019,3643,2022-01-01 00:03:36+00:00,2024-03-31 23:18:35+00:00,62d3f670c9681fbccd86f3ceb7f6f0aedf2a046b6f4da5c37e7c84feca590f4d,82e8fcafedb1dc06cd0cc6d906be19ef4942359e6fda0bfb3767731b8cf6945d,171,0.03133637103676738,0.17702082091315524,0.05551049189133748,0.2356066465347221,841,0.09347039996646345,"{""alpha"": 0.1, ""l1_ratio"": 0.1}","{""valid"": true, ""warnings"": []}","{""center"": -0.014252022707201389, ""normalized_MAD"": 0.08531864517626224}"
BAYC,TF-IDF,ElasticNet,2024-04-01,2024-07-01,True,29019,3643,2022-01-01 00:03:36+00:00,2024-03-31 23:18:35+00:00,62d3f670c9681fbccd86f3ceb7f6f0aedf2a046b6f4da5c37e7c84feca590f4d,82e8fcafedb1dc06cd0cc6d906be19ef4942359e6fda0bfb3767731b8cf6945d,171,0.033054223184812825,0.18180820439356643,0.061650993433409046,0.24829618086754585,841,0.051787399977911264,"{""alpha"": 0.1, ""l1_ratio"": 0.5}","{""valid"": true, ""warnings"": []}","{""center"": -0.014252022707201389, ""normalized_MAD"": 0.08531864517626224}"
BAYC,TF-IDF,ElasticNet,2024-04-01,2024-07-01,True,29019,3643,2022-01-01 00:03:36+00:00,2024-03-31 23:18:35+00:00,62d3f670c9681fbccd86f3ceb7f6f0aedf2a046b6f4da5c37e7c84feca590f4d,82e8fcafedb1dc06cd0cc6d906be19ef4942359e6fda0bfb3767731b8cf6945d,171,0.0340608407194582,0.18455579297182248,0.06513438145207057,0.25521438331738,841,0.04871350002940744,"{""alpha"": 0.1, ""l1_ratio"": 0.9}","{""valid"": true, ""warnings"": []}","{""center"": -0.014252022707201389, ""normalized_MAD"": 0.08531864517626224}"
BAYC,TF-IDF,ElasticNet,2024-04-01,2024-07-01,True,29019,3643,2022-01-01 00:03:36+00:00,2024-03-31 23:18:35+00:00,62d3f670c9681fbccd86f3ceb7f6f0aedf2a046b6f4da5c37e7c84feca590f4d,82e8fcafedb1dc06cd0cc6d906be19ef4942359e6fda0bfb3767731b8cf6945d,171,0.03417700998409079,0.18487025175536162,0.06558487756051129,0.2560954461924524,841,0.03272009995998815,"{""alpha"": 1, ""l1_ratio"": 0.1}","{""valid"": true, ""warnings"": []}","{""center"": -0.014252022707201389, ""normalized_MAD"": 0.08531864517626224}"
BAYC,TF-IDF,ElasticNet,2024-04-01,2024-07-01,True,29019,3643,2022-01-01 00:03:36+00:00,2024-03-31 23:18:35+00:00,62d3f670c9681fbccd86f3ceb7f6f0aedf2a046b6f4da5c37e7c84feca590f4d,82e8fcafedb1dc06cd0cc6d906be19ef4942359e6fda0bfb3767731b8cf6945d,171,0.03418388204785511,0.18488883700173764,0.0656130625251903,0.2561504685242451,841,0.029810599982738495,"{""alpha"": 1, ""l1_ratio"": 0.5}","{""valid"": true, ""warnings"": []}","{""center"": -0.014252022707201389, ""normalized_MAD"": 0.08531864517626224}"
BAYC,TF-IDF,ElasticNet,2024-04-01,2024-07-01,True,29019,3643,2022-01-01 00:03:36+00:00,2024-03-31 23:18:35+00:00,62d3f670c9681fbccd86f3ceb7f6f0aedf2a046b6f4da5c37e7c84feca590f4d,82e8fcafedb1dc06cd0cc6d906be19ef4942359e6fda0bfb3767731b8cf6945d,171,0.03418388204785511,0.18488883700173764,0.0656130625251903,0.2561504685242451,841,0.03129130002344027,"{""alpha"": 1, ""l1_ratio"": 0.9}","{""valid"": true, ""warnings"": []}","{""center"": -0.014252022707201389, ""normalized_MAD"": 0.08531864517626224}"
BAYC,TF-IDF,ElasticNet,2024-04-01,2024-07-01,True,29019,3643,2022-01-01 00:03:36+00:00,2024-03-31 23:18:35+00:00,62d3f670c9681fbccd86f3ceb7f6f0aedf2a046b6f4da5c37e7c84feca590f4d,82e8fcafedb1dc06cd0cc6d906be19ef4942359e6fda0bfb3767731b8cf6945d,171,0.03418388204785511,0.18488883700173764,0.0656130625251903,0.2561504685242451,841,0.0306352999759838,"{""alpha"": 10, ""l1_ratio"": 0.1}","{""valid"": true, ""warnings"": []}","{""center"": -0.014252022707201389, ""normalized_MAD"": 0.08531864517626224}"
BAYC,TF-IDF,ElasticNet,2024-04-01,2024-07-01,True,29019,3643,2022-01-01 00:03:36+00:00,2024-03-31 23:18:35+00:00,62d3f670c9681fbccd86f3ceb7f6f0aedf2a046b6f4da5c37e7c84feca590f4d,82e8fcafedb1dc06cd0cc6d906be19ef4942359e6fda0bfb3767731b8cf6945d,171,0.03418388204785511,0.18488883700173764,0.0656130625251903,0.2561504685242451,841,0.0300452999654226,"{""alpha"": 10, ""l1_ratio"": 0.5}","{""valid"": true, ""warnings"": []}","{""center"": -0.014252022707201389, ""normalized_MAD"": 0.08531864517626224}"
BAYC,TF-IDF,ElasticNet,2024-04-01,2024-07-01,True,29019,3643,2022-01-01 00:03:36+00:00,2024-03-31 23:18:35+00:00,62d3f670c9681fbccd86f3ceb7f6f0aedf2a046b6f4da5c37e7c84feca590f4d,82e8fcafedb1dc06cd0cc6d906be19ef4942359e6fda0bfb3767731b8cf6945d,171,0.03418388204785511,0.18488883700173764,0.0656130625251903,0.2561504685242451,841,0.03174169996054843,"{""alpha"": 10, ""l1_ratio"": 0.9}","{""valid"": true, ""warnings"": []}","{""center"": -0.014252022707201389, ""normalized_MAD"": 0.08531864517626224}"
BAYC,TF-IDF,PLS,2024-04-01,2024-07-01,True,29019,3643,2022-01-01 00:03:36+00:00,2024-03-31 23:18:35+00:00,62d3f670c9681fbccd86f3ceb7f6f0aedf2a046b6f4da5c37e7c84feca590f4d,82e8fcafedb1dc06cd0cc6d906be19ef4942359e6fda0bfb3767731b8cf6945d,171,0.03213661617594062,0.17926688533005927,0.05527089290422232,0.23509762419944255,841,0.30526289995759726,"{""components"": 8}","{""valid"": true, ""warnings"": []}","{""center"": -0.014252022707201389, ""normalized_MAD"": 0.08531864517626224}"
BAYC,TF-IDF,PLS,2024-04-01,2024-07-01,True,29019,3643,2022-01-01 00:03:36+00:00,2024-03-31 23:18:35+00:00,62d3f670c9681fbccd86f3ceb7f6f0aedf2a046b6f4da5c37e7c84feca590f4d,82e8fcafedb1dc06cd0cc6d906be19ef4942359e6fda0bfb3767731b8cf6945d,171,0.0321407741577085,0.17927848213800926,0.05534469409430173,0.23525453044373393,841,0.5737160000135191,"{""components"": 16}","{""valid"": true, ""warnings"": []}","{""center"": -0.014252022707201389, ""normalized_MAD"": 0.08531864517626224}"
BAYC,TF-IDF,PLS,2024-04-01,2024-07-01,True,29019,3643,2022-01-01 00:03:36+00:00,2024-03-31 23:18:35+00:00,62d3f670c9681fbccd86f3ceb7f6f0aedf2a046b6f4da5c37e7c84feca590f4d,82e8fcafedb1dc06cd0cc6d906be19ef4942359e6fda0bfb3767731b8cf6945d,171,0.03214077398788672,0.1792784816643836,0.055344742732538386,0.23525463381735626,841,1.1505859000026248,"{""components"": 32}","{""valid"": true, ""warnings"": []}","{""center"": -0.014252022707201389, ""normalized_MAD"": 0.08531864517626224}"
BAYC,TF-IDF,PLS,2024-04-01,2024-07-01,True,29019,3643,2022-01-01 00:03:36+00:00,2024-03-31 23:18:35+00:00,62d3f670c9681fbccd86f3ceb7f6f0aedf2a046b6f4da5c37e7c84feca590f4d,82e8fcafedb1dc06cd0cc6d906be19ef4942359e6fda0bfb3767731b8cf6945d,171,0.03214076872207787,0.17927846697826783,0.05534473309448923,0.23525461333306352,841,2.3090723999775946,"{""components"": 64}","{""valid"": true, ""warnings"": []}","{""center"": -0.014252022707201389, ""normalized_MAD"": 0.08531864517626224}"
BAYC,TF-IDF,LinearSVR,2024-04-01,2024-07-01,True,29019,3643,2022-01-01 00:03:36+00:00,2024-03-31 23:18:35+00:00,62d3f670c9681fbccd86f3ceb7f6f0aedf2a046b6f4da5c37e7c84feca590f4d,82e8fcafedb1dc06cd0cc6d906be19ef4942359e6fda0bfb3767731b8cf6945d,171,0.03192456644529421,0.17867447060308927,0.054969044361562545,0.23445478105929626,841,0.2767603999818675,"{""C"": 0.01, ""epsilon"": 0.1}","{""valid"": true, ""warnings"": []}","{""center"": -0.014252022707201389, ""normalized_MAD"": 0.08531864517626224}"
BAYC,TF-IDF,LinearSVR,2024-04-01,2024-07-01,True,29019,3643,2022-01-01 00:03:36+00:00,2024-03-31 23:18:35+00:00,62d3f670c9681fbccd86f3ceb7f6f0aedf2a046b6f4da5c37e7c84feca590f4d,82e8fcafedb1dc06cd0cc6d906be19ef4942359e6fda0bfb3767731b8cf6945d,171,0.031727295995019125,0.17812157644434637,0.05469405852513701,0.2338676089695557,841,0.28125890000956133,"{""C"": 0.01, ""epsilon"": 0.2}","{""valid"": true, ""warnings"": []}","{""center"": -0.014252022707201389, ""normalized_MAD"": 0.08531864517626224}"
BAYC,TF-IDF,LinearSVR,2024-04-01,2024-07-01,True,29019,3643,2022-01-01 00:03:36+00:00,2024-03-31 23:18:35+00:00,62d3f670c9681fbccd86f3ceb7f6f0aedf2a046b6f4da5c37e7c84feca590f4d,82e8fcafedb1dc06cd0cc6d906be19ef4942359e6fda0bfb3767731b8cf6945d,171,0.03192449226179018,0.17867426300894648,0.054954325730948765,0.23442338989731543,841,0.6214879999752156,"{""C"": 0.1, ""epsilon"": 0.1}","{""valid"": true, ""warnings"": []}","{""center"": -0.014252022707201389, ""normalized_MAD"": 0.08531864517626224}"
BAYC,TF-IDF,LinearSVR,2024-04-01,2024-07-01,True,29019,3643,2022-01-01 00:03:36+00:00,2024-03-31 23:18:35+00:00,62d3f670c9681fbccd86f3ceb7f6f0aedf2a046b6f4da5c37e7c84feca590f4d,82e8fcafedb1dc06cd0cc6d906be19ef4942359e6fda0bfb3767731b8cf6945d,171,0.03173452887545877,0.17814187849985968,0.054690817497023134,0.23386067967279822,841,0.511493000027258,"{""C"": 0.1, ""epsilon"": 0.2}","{""valid"": true, ""warnings"": []}","{""center"": -0.014252022707201389, ""normalized_MAD"": 0.08531864517626224}"
BAYC,TF-IDF,LinearSVR,2024-04-01,2024-07-01,True,29019,3643,2022-01-01 00:03:36+00:00,2024-03-31 23:18:35+00:00,62d3f670c9681fbccd86f3ceb7f6f0aedf2a046b6f4da5c37e7c84feca590f4d,82e8fcafedb1dc06cd0cc6d906be19ef4942359e6fda0bfb3767731b8cf6945d,171,0.03196149436671824,0.1787777792867957,0.05506070917380401,0.23465018468734264,841,0.9055708000087179,"{""C"": 1, ""epsilon"": 0.1}","{""valid"": true, ""warnings"": []}","{""center"": -0.014252022707201389, ""normalized_MAD"": 0.08531864517626224}"
